orderId,customerId,productId,quantity,unitPrice,country,orderDate
T0009552,C01734,P0187,3,418.06,Israel,2024-02-15
T0009553,C00537,P0117,5,184.16,France,2024-11-13
T0009554,C01415,P0077,3,69.35,Japan,2024-06-14
T0009555,C00016,P0013,5,134.71,UK,2024-10-04
T0009556,C00834,P0036,1,183.96,France,2024-10-13
T0009557,C00887,P0113,1,370.34,Israel,2024-01-15
T0009558,C00342,P0060,1,387.85,USA,2024-12-03
T0009559,C00910,P0113,2,361.44,Italy,2024-01-01
T0009560,C00804,P0079,2,244.91,Israel,2024-08-01
T0009561,C00460,P0042,3,108.78,Canada,2024-01-22
T0009562,C01372,P0076,5,305.93,Spain,2024-07-31
T0009563,C01541,P0063,4,211.29,France,2024-03-15
T0009564,C00193,P0048,4,300.69,Canada,2024-05-05
T0009565,C00493,P0117,3,188.19,Italy,2024-08-31
T0009566,C00537,P0113,2,318.42,Spain,2024-11-17
T0009567,C01257,P0180,1,366.18,Germany,2024-10-24
T0009568,C00530,P0088,1,81.55,UK,2024-04-22
T0009569,C01992,P0054,1,253.61,Canada,2024-08-22
T0009570,C00743,P0001,3,256.98,Brazil,2024-07-29
T0009571,C01219,P0103,3,375.31,UK,2024-05-22
T0009572,C01952,P0077,5,73.3,Israel,2024-03-30
T0009573,C01483,P0160,4,292.43,Israel,2024-02-04
T0009574,C00037,P0109,1,52.05,USA,2024-10-02
T0009575,C01657,P0190,5,344.85,Israel,2024-02-09
T0009576,C01969,P0067,4,249.41,USA,2024-04-09
T0009577,C01552,P0073,2,168.24,Canada,2024-03-27
T0009578,C01461,P0075,5,339.99,France,2024-10-23
T0009579,C00925,P0046,4,381.22,Germany,2024-03-12
T0009580,C00739,P0185,5,332.36,Italy,2024-11-27
T0009581,C00204,P0125,1,117.93,Germany,2024-04-08
T0009582,C01225,P0073,1,165.44,Israel,2024-02-26
T0009583,C01129,P0085,5,118.06,Japan,2024-07-07
T0009584,C01208,P0070,5,20.4,UK,2024-06-07
T0009585,C01240,P0184,2,428.63,Japan,2024-05-04
T0009586,C00346,P0125,5,114.5,Spain,2024-03-29
T0009587,C00538,P0062,5,150.92,Canada,2024-03-20
T0009588,C00642,P0180,4,383.36,Spain,2024-05-28
T0009589,C01376,P0184,2,424.41,Italy,2024-02-08
T0009590,C00219,P0054,3,217.56,USA,2024-10-25
T0009591,C01786,P0088,4,81.32,Germany,2024-04-07
T0009592,C01248,P0088,3,94.04,France,2024-01-25
T0009593,C01243,P0077,1,67.65,UK,2024-02-19
T0009594,C01981,P0157,5,64.16,Spain,2024-09-17
T0009595,C01107,P0045,3,61.17,UK,2024-07-25
T0009596,C00778,P0099,2,180.4,Germany,2024-04-30
T0009597,C01194,P0140,1,247.37,Germany,2024-04-03
T0009598,C01939,P0057,1,102.28,Brazil,2024-05-09
T0009599,C01969,P0077,1,75.67,Israel,2024-09-06
T0009600,C00936,P0060,3,415.22,France,2024-05-10
T0009601,C00613,P0194,3,426.16,Israel,2024-04-03
T0009602,C01608,P0134,4,203.28,Italy,2024-06-04
T0009603,C00455,P0134,4,214.17,Japan,2024-09-16
T0009604,C01913,P0057,5,97.05,Japan,2024-04-21
T0009605,C01347,P0194,4,380.41,USA,2024-10-27
T0009606,C01743,P0076,5,248.97,Germany,2024-08-23
T0009607,C01445,P0136,5,148.54,UK,2024-02-27
T0009608,C00834,P0151,4,381.94,Japan,2024-08-28
T0009609,C01544,P0045,2,62.25,USA,2024-05-31
T0009610,C00875,P0069,4,197.11,Germany,2024-12-20
T0009611,C00968,P0077,2,72.6,Italy,2024-07-11
T0009612,C01892,P0103,5,362.71,Japan,2024-05-09
T0009613,C01604,P0045,5,55.42,UK,2024-08-02
T0009614,C01375,P0134,2,217.23,Italy,2024-07-26
T0009615,C01155,P0102,1,120.63,Japan,2024-03-18
T0009616,C01906,P0175,4,208.35,France,2024-05-22
T0009617,C00249,P0099,5,170.94,Japan,2024-12-08
T0009618,C01416,P0057,5,105.49,Israel,2024-10-29
T0009619,C01869,P0108,5,404.22,France,2024-12-06
T0009620,C00322,P0142,3,64.43,Japan,2024-11-11
T0009621,C00525,P0117,5,165.17,Brazil,2024-11-21
T0009622,C01705,P0184,4,485.52,Italy,2024-05-18
T0009623,C00971,P0055,5,388.05,Spain,2024-06-16
T0009624,C01044,P0042,1,122.51,Japan,2024-02-24
T0009625,C00706,P0129,1,32.08,Brazil,2024-04-09
T0009626,C00486,P0196,1,94.53,Italy,2024-04-08
T0009627,C00832,P0101,1,489.41,Japan,2024-07-12
T0009628,C00432,P0185,3,394.11,Israel,2024-07-29
T0009629,C01074,P0180,3,372.92,Canada,2024-05-04
T0009630,C01876,P0134,4,187.03,Japan,2024-06-28
T0009631,C01538,P0172,3,114.75,UK,2024-05-19
T0009632,C01028,P0048,4,335.73,Canada,2024-03-13
T0009633,C01519,P0048,2,336.49,Germany,2024-04-02
T0009634,C01185,P0147,4,401.25,Germany,2024-02-21
T0009635,C00287,P0084,4,268.98,France,2024-04-08
T0009636,C00206,P0172,2,110.18,UK,2024-04-21
T0009637,C01339,P0127,1,449.57,Canada,2024-12-24
T0009638,C00927,P0019,4,209.71,Brazil,2024-08-22
T0009639,C01393,P0125,1,130.73,France,2024-07-01
T0009640,C01366,P0101,5,442.65,Brazil,2024-12-06
T0009641,C00675,P0185,4,397.63,Germany,2024-09-25
T0009642,C00454,P0046,1,359.62,Brazil,2024-09-21
T0009643,C00781,P0156,4,237.42,Germany,2024-04-24
T0009644,C00382,P0101,1,455.95,Canada,2024-04-07
T0009645,C01841,P0096,2,376.29,UK,2024-05-03
T0009646,C00457,P0190,2,338.57,Brazil,2024-12-05
T0009647,C01650,P0019,5,214.42,Germany,2024-11-07
T0009648,C00206,P0180,3,354.46,UK,2024-08-16
T0009649,C00659,P0048,2,352.0,Canada,2024-10-19
T0009650,C00537,P0046,2,364.44,Israel,2024-07-07
T0009651,C01920,P0008,2,394.34,Germany,2024-10-12
T0009652,C01290,P0165,5,430.15,Japan,2024-07-28
T0009653,C01686,P0109,1,51.91,Brazil,2024-03-12
T0009654,C01032,P0099,2,176.04,France,2024-06-23
T0009655,C00152,P0136,1,140.53,UK,2024-03-20
T0009656,C01894,P0136,5,159.66,Brazil,2024-01-26
T0009657,C01384,P0166,1,298.19,Italy,2024-03-08
T0009658,C00208,P0078,5,401.84,USA,2024-05-26
T0009659,C01715,P0048,2,288.2,Italy,2024-02-01
T0009660,C00189,P0012,1,261.83,Japan,2024-08-21
T0009661,C00492,P0140,1,254.46,Israel,2024-03-29
T0009662,C00821,P0194,3,405.33,Germany,2024-05-08
T0009663,C00278,P0165,3,427.95,Germany,2024-06-10
T0009664,C01966,P0113,1,381.16,Italy,2024-05-20
T0009665,C01295,P0061,5,434.2,Israel,2024-05-01
T0009666,C00759,P0032,4,438.05,UK,2024-03-18
T0009667,C00740,P0159,3,200.11,USA,2024-06-28
T0009668,C00471,P0028,4,428.76,Brazil,2024-05-29
T0009669,C00907,P0084,1,238.92,Italy,2024-09-23
T0009670,C00876,P0194,3,406.02,USA,2024-11-30
T0009671,C00820,P0059,2,338.97,Spain,2024-12-20
T0009672,C01925,P0042,2,117.29,Japan,2024-12-01
T0009673,C01370,P0017,4,245.88,UK,2024-02-22
T0009674,C01277,P0117,4,192.82,USA,2024-08-18
T0009675,C01877,P0100,4,106.93,Spain,2024-08-27
T0009676,C00091,P0156,2,228.34,UK,2024-09-10
T0009677,C00926,P0088,3,93.42,UK,2024-06-21
T0009678,C01535,P0191,3,33.45,Japan,2024-02-21
T0009679,C00607,P0074,2,105.2,Israel,2024-10-03
T0009680,C00386,P0155,3,30.22,Brazil,2024-10-31
T0009681,C00302,P0189,1,331.45,Canada,2024-08-29
T0009682,C01460,P0129,3,31.38,Canada,2024-06-17
T0009683,C00317,P0062,3,146.87,France,2024-08-04
T0009684,C00418,P0084,3,271.29,UK,2024-05-20
T0009685,C01828,P0007,4,414.77,Israel,2024-06-09
T0009686,C00786,P0077,4,66.31,Spain,2024-03-23
T0009687,C00840,P0194,4,406.2,Israel,2024-01-15
T0009688,C01008,P0096,2,368.44,France,2024-12-27
T0009689,C00645,P0180,1,397.93,Canada,2024-04-20
T0009690,C01923,P0048,4,316.37,Japan,2024-03-24
T0009691,C00246,P0098,2,391.63,France,2024-02-01
T0009692,C00824,P0028,5,455.44,USA,2024-10-02
T0009693,C00241,P0186,5,371.23,France,2024-11-01
T0009694,C00014,P0084,2,231.88,Japan,2024-05-21
T0009695,C01555,P0125,5,130.38,USA,2024-11-11
T0009696,C00940,P0113,4,361.56,Spain,2024-08-03
T0009697,C00876,P0196,2,110.92,Israel,2024-01-10
T0009698,C00805,P0084,4,260.39,UK,2024-10-05
T0009699,C01038,P0195,5,116.78,USA,2024-05-08
T0009700,C00396,P0075,5,329.71,France,2024-12-09
T0009701,C01596,P0109,1,51.34,Italy,2024-01-30
T0009702,C01215,P0077,4,72.51,UK,2024-11-06
T0009703,C00471,P0156,2,247.03,Germany,2024-11-01
T0009704,C01239,P0054,1,254.26,Spain,2024-11-09
T0009705,C00612,P0113,3,316.66,France,2024-10-31
T0009706,C00425,P0062,1,177.33,UK,2024-04-29
T0009707,C01544,P0163,4,62.79,USA,2024-12-10
T0009708,C00482,P0196,5,94.4,USA,2024-11-15
T0009709,C01456,P0004,1,179.16,Germany,2024-08-24
T0009710,C00104,P0113,2,354.93,USA,2024-09-13
T0009711,C01522,P0150,5,216.06,France,2024-09-16
T0009712,C01896,P0070,2,18.69,Canada,2024-10-28
T0009713,C01443,P0084,5,259.19,Germany,2024-03-02
T0009714,C00001,P0092,4,266.05,Italy,2024-03-04
T0009715,C01418,P0031,1,375.51,Japan,2024-01-28
T0009716,C01987,P0080,1,49.72,Germany,2024-08-02
T0009717,C00622,P0065,4,265.66,UK,2024-05-03
T0009718,C01005,P0190,1,393.81,Germany,2024-10-13
T0009719,C00980,P0011,5,341.5,Canada,2024-10-07
T0009720,C00745,P0077,5,66.21,UK,2024-10-28
T0009721,C01121,P0175,5,231.73,USA,2024-06-14
T0009722,C00342,P0180,5,357.42,Italy,2024-01-25
T0009723,C01407,P0065,5,283.43,Italy,2024-12-05
T0009724,C00857,P0101,4,452.09,Japan,2024-05-06
T0009725,C01879,P0162,2,375.75,Spain,2024-11-12
T0009726,C00134,P0091,1,56.28,UK,2024-09-12
T0009727,C01153,P0134,1,232.59,Japan,2024-03-14
T0009728,C01991,P0049,3,318.01,Israel,2024-02-05
T0009729,C01854,P0024,4,436.22,Germany,2024-02-08
T0009730,C01936,P0175,2,217.72,Italy,2024-12-26
T0009731,C01653,P0062,3,148.56,UK,2024-07-10
T0009732,C00213,P0048,4,336.25,Germany,2024-01-28
T0009733,C00229,P0088,5,79.17,Spain,2024-08-03
T0009734,C00768,P0190,1,390.22,USA,2024-11-29
T0009735,C01298,P0069,4,185.75,Spain,2024-03-07
T0009736,C00788,P0109,5,49.16,Germany,2024-08-16
T0009737,C00841,P0045,3,52.82,Canada,2024-08-18
T0009738,C01137,P0099,3,188.5,France,2024-03-06
T0009739,C00766,P0084,3,269.23,Brazil,2024-09-10
T0009740,C01947,P0096,2,353.48,USA,2024-03-22
T0009741,C01409,P0031,5,383.44,Israel,2024-01-09
T0009742,C01965,P0044,3,344.61,UK,2024-04-01
T0009743,C00579,P0187,3,395.07,Brazil,2024-01-29
T0009744,C01527,P0046,3,379.6,UK,2024-03-16
T0009745,C00952,P0059,1,368.9,Israel,2024-02-21
T0009746,C00041,P0077,3,74.52,UK,2024-03-09
T0009747,C01729,P0131,3,110.24,Japan,2024-02-07
T0009748,C00899,P0042,1,111.43,Italy,2024-02-15
T0009749,C01692,P0054,4,240.6,UK,2024-05-13
T0009750,C01153,P0019,3,212.17,Japan,2024-07-12
T0009751,C00132,P0103,3,363.06,France,2024-10-12
T0009752,C01848,P0193,1,174.76,Germany,2024-08-06
T0009753,C00501,P0008,3,336.33,USA,2024-06-29
T0009754,C01793,P0025,1,278.65,France,2024-09-29
T0009755,C01479,P0179,3,223.26,USA,2024-03-31
T0009756,C01880,P0194,3,391.9,Spain,2024-09-21
T0009757,C00744,P0091,1,57.2,France,2024-01-11
T0009758,C01221,P0035,1,19.45,Japan,2024-05-20
T0009759,C01530,P0010,5,426.7,Japan,2024-01-18
T0009760,C00407,P0185,3,393.45,France,2024-10-15
T0009761,C01965,P0157,1,63.83,UK,2024-01-06
T0009762,C00851,P0103,3,397.66,USA,2024-04-11
T0009763,C00096,P0103,1,386.0,Israel,2024-04-05
T0009764,C01371,P0152,5,388.59,Italy,2024-11-19
T0009765,C00638,P0054,3,210.31,Japan,2024-02-17
T0009766,C00886,P0019,3,234.95,UK,2024-10-27
T0009767,C00589,P0101,2,472.83,UK,2024-01-22
T0009768,C00741,P0177,5,140.25,USA,2024-08-09
T0009769,C01378,P0088,1,78.88,Germany,2024-04-20
T0009770,C00702,P0175,4,N/A,Spain,2024-06-28
T0009771,C00382,P0154,2,45.14,Canada,2024-12-13
T0009772,C01102,P0101,4,497.5,Japan,2024-04-14
T0009773,C01624,P0048,1,294.06,Japan,2024-07-05
T0009774,C00901,P0065,4,283.26,Israel,2024-03-30
T0009775,C00074,P0019,3,203.86,USA,2024-04-05
T0009776,C00263,P0129,3,36.36,UK,2024-02-20
T0009777,C00567,P0054,2,226.47,Italy,2024-07-20
T0009778,C01636,P0096,2,359.78,Brazil,2024-03-05
T0009779,C01784,P0101,2,478.6,Canada,2024-12-21
T0009780,C01499,P0159,3,186.96,USA,2024-02-17
T0009781,C01366,P0023,3,424.86,Japan,2024-11-12
T0009782,C01559,P0178,2,304.32,France,2024-04-15
T0009783,C01664,P0125,4,114.49,Spain,2024-03-04
T0009784,C01159,P0180,1,407.79,Spain,2024-10-27
T0009785,C00441,P0190,3,417.28,UK,2024-08-30
T0009786,C01325,P0062,1,177.45,Italy,2024-01-19
T0009787,C01846,P0104,3,53.02,France,2024-06-03
T0009788,C01725,P0175,3,255.18,Japan,2024-09-07
T0009789,C01100,P0180,5,352.74,Japan,2024-11-11
T0009790,C00836,P0009,2,20.56,USA,2024-03-20
T0009791,C01893,P0125,2,128.47,Japan,2024-12-27
T0009792,C00772,P0189,5,306.2,Spain,2024-12-24
T0009793,C01778,P0099,1,177.75,Germany,2024-09-26
T0009794,C01076,P0090,2,173.36,France,2024-01-01
T0009795,C00793,P0084,3,229.17,Spain,2024-09-24
T0009796,C01412,P0046,3,323.49,Japan,2024-06-12
T0009797,C00960,P0194,5,447.52,Israel,2024-05-30
T0009798,C01066,P0115,3,371.52,Germany,2024-02-10
T0009799,C01408,P0028,5,403.41,Germany,2024-05-28
T0009800,C00592,P0184,5,435.3,Germany,2024-06-07
T0009801,C00853,P0176,4,176.39,Germany,2024-04-17
T0009802,C01495,P0025,4,316.04,UK,2024-11-01
T0009803,C01442,P0180,2,344.21,UK,2024-09-06
T0009804,C01252,P0028,3,452.24,Japan,2024-01-08
T0009805,C00286,P0101,5,495.05,Germany,2024-11-10
T0009806,C00729,P0099,1,180.53,Israel,2024-07-14
T0009807,C00846,P0102,3,108.73,France,2024-10-02
T0009808,C01679,P0117,5,189.4,Germany,2024-07-05
T0009809,C01080,P0180,2,347.19,Brazil,2024-03-05
T0009810,C01497,P0050,3,245.58,Israel,2024-09-21
T0009811,C00071,P0125,2,139.94,Germany,2024-02-07
T0009812,C00964,P0132,4,281.25,Japan,2024-11-14
T0009813,C01509,P0085,4,129.92,Japan,2024-03-06
T0009814,C01622,P0046,4,330.24,Canada,2024-01-12
T0009815,C01472,P0194,2,423.51,USA,2024-04-09
T0009816,C01069,P0194,4,387.96,USA,2024-03-27
T0009817,C00115,P0054,2,238.72,Italy,2024-07-23
T0009818,C00530,P0194,2,427.08,Japan,2024-07-07
T0009819,C00244,P0148,4,297.8,USA,2024-11-11
T0009820,C01296,P0035,5,19.14,France,2024-04-12
T0009821,C01641,P0099,3,202.09,France,2024-01-07
T0009822,C01707,P0190,5,367.36,Italy,2024-10-07
T0009823,C00681,P0122,5,201.4,Brazil,2024-02-18
T0009824,C01095,P0042,1,123.27,France,2024-01-16
T0009825,C01316,P0180,5,396.29,Canada,2024-02-22
T0009826,C01099,P0108,3,445.43,Brazil,2024-04-29
T0009827,C01110,P0059,1,348.2,UK,2024-08-03
T0009828,C01946,P0194,2,404.46,France,2024-06-17
T0009829,C01634,P0176,1,171.37,UK,2024-04-16
T0009830,C01923,P0030,1,140.71,Israel,2024-10-02
T0009831,C00930,P0134,5,198.56,Italy,2024-05-10
T0009832,C00990,P0185,1,332.37,Israel,2024-12-21
T0009833,C01533,P0113,5,340.76,Brazil,2024-05-28
T0009834,C00677,P0028,2,454.78,Israel,2024-05-18
T0009835,C00624,P0192,5,231.51,Israel,2024-05-24
T0009836,C01811,P0133,5,265.22,France,2024-08-24
T0009837,C00009,P0185,5,390.76,France,2024-12-18
T0009838,C01025,P0125,1,118.42,Germany,2024-08-12
T0009839,C01304,P0119,5,123.92,UK,2024-06-19
T0009840,C01641,P0078,5,435.11,Japan,2024-12-13
T0009841,C00738,P0159,4,221.24,Spain,2024-01-08
T0009842,C00049,P0045,5,62.64,Canada,2024-12-19
T0009843,C00456,P0075,2,373.39,Israel,2024-11-07
T0009844,C00820,P0079,5,298.65,USA,2024-01-22
T0009845,C01328,P0075,1,348.97,Germany,2024-08-25
T0009846,C01832,P0113,5,358.82,Brazil,2024-09-09
T0009847,C00667,P0194,4,365.95,Canada,2024-12-19
T0009848,C01746,P0091,3,55.29,Italy,2024-04-04
T0009849,C00701,P0176,4,162.84,Japan,2024-05-14
T0009850,C01783,P0185,3,354.01,Japan,2024-12-27
T0009851,C00665,P0147,4,409.41,Japan,2024-04-12
T0009852,C01162,P0057,4,108.21,Brazil,2024-11-07
T0009853,C00793,P0180,5,389.99,Italy,2024-10-03
T0009854,C00785,P0100,1,119.86,Germany,2024-03-17
T0009855,C00319,P0081,1,118.84,Germany,2024-12-21
T0009856,C01414,P0042,3,115.56,Spain,2024-03-15
T0009857,C01900,P0016,3,363.69,USA,2024-11-23
T0009858,C00034,P0070,5,18.43,Spain,2024-08-31
T0009859,C00288,P0048,3,291.71,Italy,2024-11-21
T0009860,C01299,P0019,2,219.72,France,2024-03-31
T0009861,C01580,P0013,5,115.24,Spain,2024-10-21
T0009862,C01706,P0085,5,120.22,Germany,2024-05-04
T0009863,C01581,P0000,2,183.32,Canada,2024-03-19
T0009864,C00008,P0154,5,52.81,Spain,2024-11-19
T0009865,C01439,P0194,3,436.89,Italy,2024-04-26
T0009866,C01071,P0057,5,106.75,Spain,2024-07-22
T0009867,C01249,P0113,3,327.91,Israel,2024-07-15
T0009868,C00068,P0083,2,279.7,Israel,2024-12-24
T0009869,C00387,P0180,2,372.45,France,2024-09-23
T0009870,C00228,P0188,3,401.94,Brazil,2024-03-08
T0009871,C00560,P0119,1,122.67,USA,2024-06-26
T0009872,C01548,P0062,3,153.19,Israel,2024-03-21
T0009873,C01997,P0070,4,18.7,France,2024-10-01
T0009874,C00836,P0045,4,52.22,Japan,2024-11-14
T0009875,C01585,P0180,4,365.67,Japan,2024-06-04
T0009876,C00597,P0009,1,21.28,UK,2024-04-14
T0009877,C00208,P0012,3,278.82,UK,2024-01-07
T0009878,C01266,P0159,3,209.97,UK,2024-05-31
T0009879,C00218,P0034,4,144.5,Germany,2024-08-19
T0009880,C00350,P0054,3,246.61,Israel,2024-02-20
T0009881,C00510,P0104,2,46.26,Israel,2024-11-27
T0009882,C00133,P0125,5,133.04,USA,2024-06-06
T0009883,C01148,P0131,4,105.12,Brazil,2024-01-04
T0009884,C00433,P0002,1,390.98,Germany,2024-01-27
T0009885,C01331,P0142,2,72.51,Spain,2024-11-29
T0009886,C01983,P0136,4,152.21,Israel,2024-06-02
T0009887,C01903,P0100,4,107.72,USA,2024-11-25
T0009888,C00091,P0075,2,321.76,Brazil,2024-07-07
T0009889,C00224,P0048,5,325.15,France,2024-12-14
T0009890,C01998,P0187,5,395.96,USA,2024-09-28
T0009891,C00111,P0040,3,325.06,Italy,2024-12-21
T0009892,C01625,P0059,3,303.48,Spain,2024-03-30
T0009893,C01062,P0020,2,380.79,USA,2024-07-31
T0009894,C01495,P0131,3,119.91,Canada,2024-08-25
T0009895,C01079,P0065,1,259.4,Brazil,2024-07-25
T0009896,C01156,P0075,3,327.73,France,2024-08-16
T0009897,C00533,P0147,2,401.12,France,2024-07-04
T0009898,C01150,P0177,4,130.7,Brazil,2024-05-18
T0009899,C01613,P0125,2,119.44,UK,2024-02-06
T0009900,C01407,P0073,4,157.17,Germany,2024-11-23
T0009901,C00372,P0129,3,34.96,USA,2024-05-06
T0009902,C01274,P0185,1,355.91,Israel,2024-10-18
T0009903,C01438,P0125,3,114.25,France,2024-04-16
T0009904,C00752,P0121,1,278.1,Italy,2024-11-28
T0009905,C01745,P0186,1,361.49,Japan,2024-03-08
T0009906,C00121,P0194,2,386.58,Spain,2024-07-28
T0009907,C00268,P0048,4,346.06,USA,2024-05-11
T0009908,C01853,P0061,4,460.67,Italy,2024-05-25
T0009909,C01931,P0193,4,186.6,Italy,2024-11-28
T0009910,C00110,P0028,2,455.54,Japan,2024-01-10
T0009911,C01317,P0057,3,104.55,Japan,2024-07-11
T0009912,C01817,P0020,3,356.27,Germany,2024-11-08
T0009913,C00654,P0154,3,49.5,Brazil,2024-02-28
T0009914,C01667,P0111,1,452.49,Japan,2024-01-24
T0009915,C01158,P0093,5,35.92,Brazil,2024-01-29
T0009916,C00782,P0075,5,381.96,Israel,2024-05-09
T0009917,C01424,P0198,3,374.0,UK,2024-01-17
T0009918,C00332,P0057,4,113.84,UK,2024-01-03
T0009919,C01313,P0155,4,27.25,USA,2024-11-02
T0009920,C01676,P0046,1,384.65,France,2024-02-29
T0009921,C01642,P0057,4,92.21,France,2024-06-13
T0009922,C00441,P0034,4,153.39,UK,2024-12-04
T0009923,C01947,P0054,3,224.05,Italy,2024-02-22
T0009924,C00770,P0133,5,265.53,Brazil,2024-11-23
T0009925,C01369,P0009,2,23.15,Italy,2024-05-21
T0009926,C01009,P0136,3,151.24,UK,2024-12-06
T0009927,C01417,P0190,3,407.45,Germany,2024-02-14
T0009928,C00348,P0098,4,418.97,UK,2024-01-27
T0009929,C01270,P0119,4,128.61,Italy,2024-09-08
T0009930,C00458,P0125,3,141.87,USA,2024-04-05
T0009931,C00507,P0009,2,22.86,Brazil,2024-09-12
T0009932,C00013,P0150,5,218.1,France,2024-09-16
T0009933,C01571,P0031,1,361.45,UK,2024-06-27
T0009934,C01388,P0101,2,492.56,USA,2024-03-27
T0009935,C00362,P0077,5,75.32,Italy,2024-09-08
T0009936,C00669,P0022,4,154.19,UK,2024-12-09
T0009937,C00231,P0040,2,380.41,Canada,2024-11-15
T0009938,C00808,P0184,1,456.37,UK,2024-05-01
T0009939,C01087,P0130,2,226.11,France,2024-08-04
T0009940,C01318,P0175,4,228.92,USA,2024-10-31
T0009941,C01435,P0048,4,292.67,Italy,2024-07-29
T0009942,C00036,P0169,1,73.7,France,2024-09-09
T0009943,C00004,P0125,4,133.08,UK,2024-06-11
T0009944,C01883,P0103,2,398.56,Canada,2024-08-02
T0009945,C01686,P0102,1,112.45,Italy,2024-03-18
T0009946,C00170,P0180,1,333.69,Spain,2024-01-10
T0009947,C00783,P0176,1,163.82,France,2024-10-03
T0009948,C00682,P0190,3,343.05,Israel,2024-11-28
T0009949,C00967,P0091,2,67.39,Canada,2024-12-20
T0009950,C00033,P0138,2,51.41,Germany,2024-02-26
T0009951,C01484,P0054,4,228.94,Japan,2024-10-26
T0009952,C01635,P0180,2,340.21,Canada,2024-03-27
T0009953,C01538,P0104,3,50.08,Israel,2024-04-24
T0009954,C01531,P0066,5,300.92,Spain,2024-02-23
T0009955,C00379,P0027,4,232.39,Spain,2024-07-16
T0009956,C00408,P0013,3,137.74,UK,2024-10-23
T0009957,C01500,P0086,3,60.9,USA,2024-04-14
T0009958,C00624,P0140,1,258.38,Brazil,2024-12-12
T0009959,C00475,P0136,1,134.2,France,2024-11-29
T0009960,C00838,P0075,5,315.19,Brazil,2024-09-30
T0009961,C00730,P0150,2,223.65,USA,2024-08-24
T0009962,C00602,P0103,3,340.51,USA,2024-10-30
T0009963,C00085,P0040,3,345.93,USA,2024-04-21
T0009964,C00164,P0121,2,311.12,Canada,2024-09-21
T0009965,C00600,P0131,4,116.72,Canada,2024-06-17
T0009966,C00354,P0076,3,290.81,Canada,2024-10-30
T0009967,C01483,P0106,1,77.93,Germany,2024-04-21
T0009968,C01308,P0077,2,71.14,Canada,2024-09-15
T0009969,C01078,P0013,4,141.08,Israel,2024-03-31
T0009970,C01018,P0176,4,178.02,Spain,2024-10-10
T0009971,C00115,P0012,1,254.13,USA,2024-12-15
T0009972,C01735,P0042,5,104.82,Japan,2024-01-26
T0009973,C00968,P0077,4,69.86,Canada,2024-03-24
T0009974,C01628,P0131,2,120.34,Italy,2024-01-16
T0009975,C00175,P0057,3,106.52,Japan,2024-12-26
T0009976,C00300,P0101,4,482.98,Spain,2024-03-07
T0009977,C01245,P0180,4,404.66,Israel,2024-12-23
T0009978,C00338,P0045,3,60.48,Canada,2024-05-16
T0009979,C01951,P0161,4,242.11,Canada,2024-05-11
T0009980,C01643,P0152,3,384.02,Canada,2024-03-26
T0009981,C00992,P0176,1,185.93,Canada,2024-11-13
T0009982,C00758,P0075,2,354.1,Italy,2024-03-30
T0009983,C01178,P0190,1,389.01,Japan,2024-10-27
T0009984,C00407,P0019,3,205.57,Canada,2024-08-01
T0009985,C00142,P0054,5,231.1,Spain,2024-01-10
T0009986,C00156,P0109,3,44.69,Japan,2024-04-29
T0009987,C00552,P0045,5,56.89,Brazil,2024-07-21
T0009988,C00162,P0030,2,126.49,Italy,2024-09-03
T0009989,C01464,P0057,3,107.45,UK,2024-01-20
T0009990,C00013,P0042,2,104.68,UK,2024-08-04
T0009991,C00516,P0136,2,159.23,Brazil,2024-04-29
T0009992,C01020,P0067,1,240.78,Germany,2024-12-12
T0009993,C01770,P0077,1,76.76,France,2024-11-21
T0009994,C00855,P0136,4,141.23,Germany,2024-10-13
T0009995,C00753,P0086,4,59.66,USA,2024-06-03
T0009996,C01854,P0173,1,125.31,UK,2024-07-15
T0009997,C01147,P0046,1,373.68,Italy,2024-02-18
T0009998,C01379,P0134,1,218.26,Japan,2024-11-25
T0009999,C00123,P0057,1,98.75,Italy,2024-06-11
T0010000,C00899,P0017,2,273.15,Spain,2024-04-15
T0010001,C01478,P0048,1,297.94,USA,2024-10-25
T0010002,C01399,P0157,5,66.3,France,2024-06-25
T0010003,C01359,P0048,5,288.25,Spain,2024-04-02
T0010004,C00440,P0035,2,19.42,France,2024-06-07
T0010005,C00024,P0125,5,132.97,Japan,2024-11-10
T0010006,C01724,P0134,5,214.66,Canada,2024-12-26
T0010007,C00589,P0073,3,157.57,France,2024-01-29
T0010008,C00597,P0037,3,84.3,Israel,2024-10-24
T0010009,C00028,P0024,1,385.97,Germany,2024-09-22
T0010010,C00258,P0163,4,65.47,Germany,2024-06-08
T0010011,C00046,P0122,4,203.47,France,2024-12-01
T0010012,C00155,P0136,5,150.03,Israel,2024-04-08
T0010013,C01299,P0059,2,306.02,Italy,2024-07-15
T0010014,C00722,P0124,5,359.58,Spain,2024-05-18
T0010015,C00817,P0057,3,93.2,Japan,2024-03-12
T0010016,C01023,P0131,2,119.04,France,2024-02-18
T0010017,C00536,P0131,5,121.9,UK,2024-01-24
T0010018,C01075,P0180,2,366.27,Israel,2024-01-30
T0010019,C01530,P0088,2,80.77,USA,2024-10-04
T0010020,C01287,P0136,3,150.39,Brazil,2024-06-16
T0010021,C00820,P0046,3,356.74,Germany,2024-05-29
T0010022,C01136,P0180,3,408.87,UK,2024-11-25
